AdjChg,2025-03-19T05:30:16.300799,192.168.100.2,IPv4,0.0.0.0,192.168.100.1,Loading,Full
AdjChg,2025-03-19T05:30:18.230619,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.230619,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.230619,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.458564,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.458564,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.458564,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Two-way,Exstart
AdjChg,2025-03-19T05:30:18.459074,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.459074,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.459074,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.459742,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.459742,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.459742,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exstart,Exchange
AdjChg,2025-03-19T05:30:18.460381,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-03-19T05:30:18.460381,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-03-19T05:30:18.460381,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Exchange,Loading
AdjChg,2025-03-19T05:30:18.461121,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-03-19T05:30:18.461121,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-03-19T05:30:18.461121,FE80::800:901:419:BDB1,IPv6,0.0.0.1,1.1.1.1,Exchange,Full
AdjChg,2025-03-19T05:30:18.461653,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
AdjChg,2025-03-19T05:30:18.461653,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
AdjChg,2025-03-19T05:30:18.461653,FE80::800:901:46E:1A46,IPv6,0.0.0.1,2.2.2.2,Loading,Full
